0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
41.87,48.37,45.75,40.35,34.97,32.66,34.44,41.27,56.24,72.98,63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91
48.37,45.75,40.35,34.97,32.66,34.44,41.27,56.24,72.98,63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98
45.75,40.35,34.97,32.66,34.44,41.27,56.24,72.98,63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9
40.35,34.97,32.66,34.44,41.27,56.24,72.98,63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56
34.97,32.66,34.44,41.27,56.24,72.98,63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86
32.66,34.44,41.27,56.24,72.98,63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0
34.44,41.27,56.24,72.98,63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87
41.27,56.24,72.98,63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27
56.24,72.98,63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23
72.98,63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69
63.56,54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64
54.7,53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03
53.27,48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74
48.57,44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42
44.6,40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68
40.92,37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75
37.39,36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63
36.4,33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33
33.01,37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42
37.89,52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0
52.01,97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56
97.14,92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0
92.12,82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78
82.0,125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15
125.09,100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15,60.0
100.01,127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15,60.0,57.98
127.0,115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15,60.0,57.98,56.28
115.37,92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15,60.0,57.98,56.28,56.3
92.7,85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15,60.0,57.98,56.28,56.3,61.45
85.84,86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15,60.0,57.98,56.28,56.3,61.45,72.5
86.62,87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15,60.0,57.98,56.28,56.3,61.45,72.5,81.24
87.0,140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15,60.0,57.98,56.28,56.3,61.45,72.5,81.24,68.59
140.06,176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15,60.0,57.98,56.28,56.3,61.45,72.5,81.24,68.59,60.0
176.16,152.26,74.29,68.5,60.15,76.74,60.09,53.12,47.65,41.4,46.12,71.04,173.69,227.76,219.67,235.54,213.11,169.77,200.0,299.0,85.56,87.21,91.32,141.07,196.15,179.55,86.04,73.74,61.7,60.0,51.57,43.92,42.2,42.36,47.8,61.46,88.36,89.19,90.03,87.88,85.95,78.05,76.7,77.16,81.78,73.82,72.9,106.42,145.06,92.23,72.39,62.58,57.05,52.58,44.86,42.31,39.66,38.98,42.31,51.57,75.69,80.03,77.0,74.78,73.4,63.24,60.91,59.98,59.9,60.56,61.86,77.0,85.87,73.27,58.23,55.69,53.64,48.03,40.74,38.42,35.68,35.75,38.63,57.33,71.42,76.0,74.56,72.0,68.78,62.15,60.0,57.98,56.28,56.3,61.45,72.5,81.24,68.59,60.0,72.45
